filename,question_1a_health_policy,question_1a_confidence,question_1a_explanation,question_1b_ghpl_categories,question_1b_confidence,question_1b_explanation,metadata_extracted,title,doc_type,health_topic,creator,year,country,language,governance_level,overall_confidence,metadata_completeness,processing_time_seconds,processed,error_message
0067458.pdf,True,0.95,This document is published by the Scottish Government / NHS Scotland (official logos and ministerial forewords present) and sets out national-level actions for cancer care; it is therefore from an authoritative government health source.,True,0.9,"The document is explicitly titled 'Better Cancer Care, An Action Plan' and contains implementation-oriented content (actions, delivery structures, taskforce oversight, timelines and responsibilities) for cancer services at the national level — matching the ACTION PLAN category.",True,"Better Cancer Care, An Action Plan",Action Plan,Cancer,Ministry,2008,Scotland,English,,0.955,1.0,28.4293372631073,True,
South-Africa-COVID-19-Emergency-Response-Project.pdf,True,0.9,"This is a World Bank Project Appraisal Document for the South Africa COVID-19 Emergency Response Project, prepared in coordination with the Republic of South Africa and the National Department of Health. It is an authoritative, official financing/implementation document linked to a national public health intervention (vaccination), prepared by a major multilateral institution and involving the national health ministry.",False,0.95,"The document is a project appraisal/loan financing and implementation document (PAD) rather than a policy, law, national health strategy, national control plan, action plan, or clinical/public health guideline. It describes project design, financing, and implementation arrangements but does not itself establish national policy, law, or official clinical guidance.",False,,,,,,,,,,,11.69302248954773,True,
Nphs-2022-survey-report.pdf,True,0.98,"This is an official national survey report produced by the Epidemiology & Disease Control Division, Ministry of Health (Singapore) in collaboration with the Health Promotion Board. It includes a foreword by the Director‑General of Health and carries Ministry of Health branding, so it is from an authoritative governmental health source.",False,0.95,"The document is a population health survey / statistical report (National Population Health Survey 2022) presenting prevalence, trends and survey methodology. It does not set policy goals, legal rules, a national health strategy, a disease control plan, an implementation/action plan, or provide evidence‑based clinical/public‑health practice guidelines, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,9.116273403167725,True,
712307-Senior-Analyst-Policy-and-Guidelines.pdf,True,0.95,"The document is a job posting from Cancer Care Ontario (CCO), which is explicitly identified as an Ontario government agency responsible for cancer prevention, screening and system planning—an authoritative health source.",False,0.95,"This is a recruitment/job vacancy notice describing a Senior Analyst position and organizational roles. It does not contain a formal policy, law, national strategy, control plan, action plan, or evidence-based clinical/public health guideline.",False,,,,,,,,,,,9.33021593093872,True,
SGP_B3_IIA_Qn_3_MOH_Healthy_Living_Master_Plan_Report.pdf,True,0.95,"This is an official government publication produced by Singapore's Ministry of Health and the Health Promotion Board (logos, contact details and ministerial taskforce are shown). It outlines national-level public health promotion work and originates from authoritative national health bodies.",True,0.88,"Fits the 'Action Plan' / national master plan category: the document is a government 'Healthy Living Master Plan' that sets a national vision, goals/targets (e.g. obesity and smoking targets for 2020), broad strategies and implementation elements (pilots, timelines, partner roles and incentives). It functions as an implementation-oriented policy/action plan for health promotion.",True,Healthy Living Master Plan,Action Plan,Non-Communicable Disease,Ministry,2014,Singapore,English,,0.92,1.0,53.283053398132324,True,
Dh_130562.pdf,True,0.95,"This document is published by/with the UK Department of Health (DH) and the Health Inequalities National Support Team (HINST), includes DH letterhead/logo, a Gateway Reference (15812), author attribution to DH:HINST and a publication date. It is therefore from an authoritative government health source.",False,0.9,"This is a diagnostic workbook/toolkit intended for local commissioners (guidance and workshop facilitation). It is explicitly described as a non-mandatory resource and does not represent a formal national policy, law, national health strategy, national control plan, action plan with implementation timelines/responsibilities, or a formally developed evidence-based clinical/public health guideline. Therefore it does not fit any of the six GHPL categories.",False,,,,,,,,,,,13.840744972229004,True,
571990AR0Box353746B01PUBLIC10IndiaFinal.pdf,False,0.9,"This is a World Bank 'Status of Projects in Execution FY10' report (multilateral development bank project status summaries). While it contains entries for health-sector projects, it is not produced by a government health authority, WHO/UN health agency, or professional medical society and is not itself an official health policy document.",False,0.9,"The document is a project status/reporting compilation. It does not present a national policy, law, national health strategy, disease control plan, implementation/action plan with timelines/responsibilities, or evidence-based clinical/public health guideline. Therefore it does not fit any of the six GHPL categories.",False,,,,,,,,,,,12.057615041732788,True,
State-marriage-rates-90-95-00-22.pdf,True,0.95,"The document lists its source as CDC/NCHS, National Vital Statistics System (a U.S. federal public health agency), which is an authoritative government health source.",False,0.9,"This is a statistical data table/report of state marriage rates (with notes on methodology). It provides data only and contains no policy, law, national strategy, control plan, action plan, or clinical/public-health guideline content.",False,,,,,,,,,,,6.865357160568237,True,
OHSC-2016-17-ANNUAL-INSPECTION-REPORT-FINAL.pdf,True,0.95,"This is the Annual Inspection Report produced by the Office of Health Standards Compliance (OHSC) — an official national health regulator/oversight body in South Africa. The document includes the OHSC logo, foreword by the Acting Chairperson, contact details, ISBN and structured inspection findings, indicating it is from an authoritative health institution with a statutory mandate to monitor compliance with National Core Standards.",False,0.9,"The document is an inspection/assessment report (annual inspection findings, re‑inspections, dashboards, figures and contact/administrative information). It is an evaluation/reporting product, not a policy, law, national health strategy, national control plan, action plan, or an evidence‑based clinical/public health guideline. Assessment/evaluation reports are explicitly excluded from the 6 GHPL categories.",False,,,,,,,,,,,11.212216138839722,True,
Summary-avastin-sommaire-eng.pdf,True,0.95,The document bears the Health Canada name and logo and is a summary of declarations for an Expert Advisory Panel on Avastin — an advisory body of the Government of Canada. This indicates it is from an official national health authority.,False,0.9,"This is an administrative transparency / conflict-of-interest disclosure for an advisory panel (membership, affiliations, and interests). It is not a policy, law, national strategy, national control plan, action plan, or clinical/public-health guideline.",False,,,,,,,,,,,6.13984751701355,True,
People-policy-design-human-centered-design.pdf,False,0.9,"This is an Asian Development Bank (ADB) publication about human-centered design and policy design (education/maritime case study). ADB is a multilateral development bank, not a national health authority, WHO/UN health agency, or professional medical society that issues official health policies or guidelines.",False,0.9,"The document is a methodological/educational publication and case study on human-centered design, not a formal health policy, law, national health strategy, national control plan, action plan, or clinical/public health guideline. It lacks the defining features (legal authority, national health focus, implementation timelines, or evidence-based clinical guidance) required for the six GHPL categories.",False,,,,,,,,,,,12.15980577468872,True,
Application_For_Volunteer_Services_4.21.25.pdf,False,0.9,"This is an application form for volunteer services issued by SUNY Buffalo State (a public university). It is an institutional HR document, not from an authoritative health source such as a government health ministry, WHO, national public health institute, or a professional medical society that issues health policy or clinical guidance.",False,0.9,"The document is an administrative volunteer application form (with demographic, background check, and HR-related sections). Although it references a campus volunteer policy link, the file itself is not a formal health policy, law, national strategy/plan, action plan, or evidence-based clinical/public health guideline, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,9.18329668045044,True,
REACH-overview-2017-508.pdf,True,0.95,"This document is published by the U.S. Centers for Disease Control and Prevention (National Center for Chronic Disease Prevention and Health Promotion) and displays CDC logo and office details, indicating an authoritative government public health source.",False,0.93,"The content is a public-facing fact sheet/brochure describing the CDC REACH program, its purpose, and impact. It is educational/informational rather than a formal policy, law, national strategy, control plan, action plan, or evidence-based guideline.",False,,,,,,,,,,,9.204225540161133,True,
FH-brochure-general-public.pdf,True,0.85,"This is a patient-facing educational brochure developed by the Singapore Heart Foundation together with three major Singapore public healthcare clusters (National University Health System, National Healthcare Group, SingHealth). These are authoritative national health organizations, although the material is sponsored by a commercial company (Amgen).",False,0.95,"The document is an informational patient brochure/fact sheet about familial hypercholesterolemia (screening, treatment, contacts). It does not contain policy, law, a national strategy/control plan, action plan, or systematically developed clinical/public‑health guideline.",False,,,,,,,,,,,9.435903787612915,True,
BHS_B2_Wellness_in_The_Nation_(Final).pdf,True,0.95,"The document is a titled national strategy and plan: 'Wellness in the Nation: The National Multi-sectoral Non-Communicable Disease Strategy and Plan of Action for The Bahamas (2017-2022)'. It contains a Ministerial foreword, PAHO/WHO endorsement and the national crest, indicating publication by the Ministry of Health (The Bahamas) in collaboration with PAHO — an authoritative government/official health source.",True,0.92,"This is a national-level non-communicable disease strategy with an associated plan of action. It defines goals, strategic lines and implementation steps for NCD prevention and control at the national level — fitting the GHPL categories of a National Control Plan (primary) and containing an Action Plan component (implementation details).",True,Wellness in the Nation: The National Multi-Sectoral Non-Communicable Disease Strategy and Plan of Action for The Bahamas (2017-2022),Action Plan,Non-Communicable Disease,Ministry,2017,The Bahamas,English,,0.877,1.0,37.31080102920532,True,
8021.pdf,True,0.95,"This is an official state-level cancer control document produced with the Mississippi State Department of Health (MSDH) and the Mississippi Partnership for Comprehensive Cancer Control (MP3C), and cites CDC cooperative agreement support — indicating an authoritative government/public health source.",True,0.95,"The document is a state-level Comprehensive Cancer Control Plan (Mississippi Comprehensive Cancer Control 2018-2022 State Plan). It defines goals, priorities, strategies and a multi-year timeframe for controlling a specific disease (cancer), matching the 'National Control Plan' category.",True,Mississippi Comprehensive Cancer Control 2018-2022 State Plan,Action Plan,Cancer,Agency,2018,United States,English,,0.945,1.0,29.24956440925598,True,
SGP_D1_UterineCancer_V44N10p434.pdf,True,0.95,"This is a clinical practice guideline produced by the Singapore Cancer Network (SCAN) Gynaecological Cancers Systemic Therapy Workgroup and published in the Annals of the Academy of Medicine, Singapore. SCAN is a national cancer network/professional body comprising oncology specialists and the document presents systematically developed, evidence-based recommendations—consistent with authoritative professional health sources.",True,0.95,"The document is an evidence-based clinical practice guideline for systemic therapy of endometrial cancer (scope, methodology using ADAPTE, recommendation statements and references). It matches the GHPL 'GUIDELINE' category (clinical practice guideline) rather than a policy, law, strategy, control plan or action plan.",True,Singapore Cancer Network (SCAN) Guidelines for the Systemic Therapy of Endometrial (Uterine) Cancer,Health Guideline,Cancer,Association,2015,Singapore,English,,0.88,1.0,29.27833914756775,True,
ISR-Disclosable-P075058-04-27-2013-1367079296979.pdf,True,0.9,"This is an official Implementation Status & Results report produced by the World Bank for the Tamil Nadu Health Systems Project. It is an authoritative multilateral development bank document about a government health program, but it is not a government/ministerial policy text itself.",False,0.95,"The document is a project implementation/status and results report (monitoring, indicators, finances and implementation decisions). It does not present a formal policy, law, national health strategy, disease control plan, action/implementation plan with assigned responsibilities, or clinical/public health guideline.",False,,,,,,,,,,,12.005792140960693,True,
Changes-to-your-antibiotic-cover.pdf,True,0.8,This document is published by the National Heart Foundation of New Zealand (a national health charity) and provides health advice about infective endocarditis; it references clinical guidance and is an authoritative patient-facing communication from a reputable national heart organisation (NGO).,False,0.95,"The leaflet is a patient information/education brochure summarising who needs antibiotic cover and oral-health advice. It is not a formal policy, law, national strategy/control plan, action plan, or a systematically developed clinical/public‑health guideline document — therefore it does not match the six GHPL categories.",False,,,,,,,,,,,13.591897249221802,True,
Cancer_Care_Classic_NY78375R1.pdf,False,0.95,"This document is a commercial insurance brochure/disclosure and policy wording from American Family Life Assurance Company of New York (Aflac). It is product information for a specified-disease/cancer insurance policy rather than a government, WHO, or official public health authority publication.",False,0.95,"The content is an insurance product brochure and policy/rider disclosure (benefit schedules, limits, waiting periods, underwriting info). It is not a policy, law, national health strategy, national control plan, action plan, or evidence-based clinical/public-health guideline as defined by the GHPL categories.",False,,,,,,,,,,,10.197223901748657,True,
Mn2035plan.pdf,True,0.95,"This is an official state health document from the Minnesota Department of Health (title, MDH contact emails and health.state.mn.us URL appear in the text), so it originates from an authoritative government public health source.",True,0.93,"The document is titled and framed as an ""Action Plan"" (""Minnesota’s Action Plan to Address Cardiovascular Disease, Stroke, and Diabetes 2035"") and contains outcomes, strategies, and implementation guidance for 2035, fitting the GHPL definition of an Action Plan.",True,"Minnesota’s Action Plan to Address Cardiovascular Disease, Stroke, and Diabetes 2035",Action Plan,Cardiovascular Health,Agency,2023,United States,English,,0.88,1.0,31.579726696014404,True,
5th-march-2024-cancer-patient-advisory-committee-minutes.pdf,True,0.95,This document is meeting minutes of the Cancer Patient Advisory Committee involving the Department of Health (DoH) and the National Cancer Control Programme (NCCP) — official government health bodies (Cancer Policy Unit named). It is therefore from authoritative health sources.,False,0.9,"The content is minutes/meeting notes (committee report) describing discussions and updates. It is not a formal policy, law, national strategy, national control plan, action plan, or an evidence-based guideline; it records discussion and decisions but does not itself establish policy, legal requirements, or an implementation plan with timelines.",False,,,,,,,,,,,13.757075548171997,True,
First-for-Women-South-Africa-The-Case-for-Insuring-Women-for-a-Better-Tomorrow.pdf,False,0.95,"This is an IFC case study / business report about 1st for Women insurance (a commercial insurer) and its women-focused products and foundation. Although IFC (a World Bank Group member) produced the document, it is not an authoritative health source such as a government health ministry, WHO/UN health agency, national public health institute, or professional medical society that sets health policy or standards.",False,0.95,"The document is a commercial case study / program report describing an insurer's products, marketing, and social-impact activities. It does not present a formal policy, legal instrument, national health strategy, disease control plan, implementation action plan, or evidence-based clinical/public health guideline.",False,,,,,,,,,,,12.34390664100647,True,
Circular_Accessing revised Paediatric Hospital Level STGs - July 2022.pdf,True,0.95,"The document bears the official Republic of South Africa Department of Health letterhead, national emblem, Pretoria address, reference number and is signed by the Director: Affordable Medicines — indicating it is an authoritative government health communication.",False,0.9,"This is a notice/announcement about availability of updated Paediatric Hospital Level Standard Treatment Guidelines (STGs) and Essential Medicines List (EML). It is not the guideline, policy, law, national strategy, control plan or action plan itself but an informational bulletin linking to those resources, so it does not meet any of the six GHPL document categories.",False,,,,,,,,,,,7.185742139816284,True,
24_0270.pdf,True,0.98,"Published in the CDC journal Preventing Chronic Disease and authored by CDC Division of Diabetes Translation staff; originates from a national public health institute (CDC), an authoritative government health source.",False,0.95,"This is a peer‑reviewed original research article reporting survey analyses of CVD prevalence among Medicare beneficiaries with diabetes. It does not present a policy, law, national strategy/control plan, action plan, or formal clinical/public‑health guideline.",False,,,,,,,,,,,11.675435781478882,True,
Cb_august2017.pdf,True,0.95,"This document is from the Centers for Disease Control and Prevention (Division for Heart Disease and Stroke Prevention) — a U.S. federal public health agency. The content is an official CDC 'Coffee Break' presentation/script describing methods and results of a policy evidence assessment and state law analysis for public access defibrillation, so it originates from an authoritative health source.",False,0.9,"The document is a webinar/presentation transcript and slide deck summarizing an evidence assessment and legal surveillance activity. It is not itself a formal policy, law, national strategy, national control plan, action plan, or an evidence-based clinical/public health guideline. It reads as training/assessment material and meeting/presentation content rather than one of the six GHPL document types.",False,,,,,,,,,,,12.989532947540283,True,
Marks-tip-print-ad-7x10.pdf,True,0.98,"This is a public health advertisement produced by the U.S. Centers for Disease Control and Prevention (CDC) / U.S. Department of Health and Human Services (CDC logo and CDC.gov/tips/#CDCTips are visible), which is an authoritative government health agency.",False,0.95,"The document is an educational/public awareness poster about smoking cessation and colorectal cancer screening. It is a patient/public information/advertising material, not a policy, law, national strategy, national control plan, action plan, or an evidence-based clinical/public health guideline.",False,,,,,,,,,,,13.693481206893921,True,
StrokeHighlights_EN.pdf,True,0.95,"This is an official product of the Government of Canada – produced by the Public Health Agency of Canada (page shows PHAC logo and Canada wordmark, catalog/ISBN information). It is an authoritative government public health source summarizing surveillance data on stroke.",False,0.9,"The document is a factual highlights/summary report (surveillance/statistics and public information) about stroke (Tracking Heart Disease and Stroke in Canada). It does not set policy goals, legal rules, a national strategy/control plan, an implementation action plan, or provide formal evidence-based clinical/public‑health guidelines, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,9.72151780128479,True,
61b898541f78d051f649e3d2.pdf,True,0.95,The document is published by the Organización Panamericana de la Salud (OPS) / World Health Organization regional office in collaboration with St. Jude — an authoritative public health agency (WHO regional office). It is therefore from an authoritative health source.,False,0.93,"This is an educational module/brochure for caregivers about pediatric palliative care (patient education material). It does not present a formal policy, law, national strategy, national control plan, action plan, or an evidence-based clinical/public health guideline as defined by the GHPL categories.",False,,,,,,,,,,,10.252936124801636,True,
2023_Vertical_Transmission_Prevention_Guideline_23102023_signed_WEB_(5).pdf,True,0.98,"This is an official document from the South African National Department of Health (title page shows the Department of Health, government logos, Director-General foreword, version/date August 2023 v2). It provides national-level clinical and public-health recommendations (ART regimens, algorithms, dosing tables) and is presented as an authoritative guideline for clinicians.",True,0.98,"The document is a formal, evidence-based guidance product intended to direct clinical and public-health practice (e.g., ART regimens, viral load algorithms, TPT dosing, syphilis screening). It matches the GHPL definition of a GUIDELINE.",True,Guideline for the Prevention of Vertical Transmission of Communicable Infections,Health Guideline,,Ministry,2023,South Africa,English,,0.936,0.875,25.779869556427002,True,
Db141.pdf,True,0.98,"This is an official CDC/National Center for Health Statistics (NCHS) data brief (NCHS Data Brief No. 141, January 2014) published by the U.S. Department of Health and Human Services — an authoritative government public health source.",False,0.95,"The document is a statistical data brief presenting survey results on youth physical activity. It does not constitute a policy, law, national strategy, national control plan, action plan, or formal guideline; it is a research/statistical report and therefore does not fit any of the six GHPL categories.",False,,,,,,,,,,,19.345404386520386,True,
Cdc_136468_DS1.pdf,True,0.95,"This document is authored and published by the Centers for Disease Control and Prevention (CDC) in collaboration with HHS and NIH (U.S. government public health agencies). It is an official national public health planning document addressing prevention of heart disease and stroke and references CDC programs and HHS initiatives, so it is from an authoritative health source.",True,0.95,"The document is explicitly titled and framed as a ""Public Health Action Plan to Prevent Heart Disease and Stroke."" It contains strategic goals, 22 recommendations with supporting action steps, implementation discussion, timelines/long-term planning, and roles for public health agencies and partners — matching the GHPL definition of an ACTION PLAN rather than a law, guideline, or mere data report.",True,Public Health Action Plan to Prevent Heart Disease and Stroke,Action Plan,Cardiovascular Health,Agency,2003,United States,English,,0.9,1.0,32.03673219680786,True,
5efc5fff8979282bcf61e074.pdf,True,0.95,"This document is published by the Pan American Health Organization (PAHO) and carries PAHO/WHO logos and an official reference number, indicating it is from a UN regional health authority (an authoritative health source).",True,0.8,"The content is an official PAHO guidance/considerations document for health providers on managing hypertension and cardiovascular disease during COVID-19. It functions as a public health/clinical guidance (guideline-type document) rather than a law, policy, or action plan.",True,Managing People with Hypertension and Cardiovascular Disease During COVID-19: Considerations for Health Providers,Health Guideline,Cardiovascular Health,Agency,2020,,English,,0.936,0.875,26.459816932678223,True,
WHO_AFRO_COVID-19_vaccine_deployment_SIMEX_Table_top_exercise_Participants_Guide.pdf,True,0.95,Document bears World Health Organization logo and 'Health Emergencies programme' branding and is a WHO-style participants' guide for a COVID-19 National Deployment Vaccination Plan (NDVP) tabletop simulation exercise — indicating it is from an authoritative global health body.,False,0.9,"This is a participants' guide for a simulation/tabletop exercise (training/facilitation material) to test/update a NDVP. It is not a formal policy, law, national strategy, national control plan, action plan with timelines/responsibilities, nor an evidence-based clinical/public health guideline, so it does not fit the 6 GHPL categories.",False,,,,,,,,,,,8.272675514221191,True,
ZAF_D1aic_Final_breast_cancer_guidelines.pdf,True,0.98,"This document is published by the National Department of Health, Republic of South Africa (official logo and letterhead present) and includes a ministerial foreword (Dr Aaron Motsoaledi). It is an official government health publication (April 2018).",True,0.98,The title and content identify it as 'Clinical Guidelines for Breast Cancer Control and Management' — an evidence-based advisory document aimed at guiding clinical and public-health practice. This matches the GHPL 'GUIDELINE' category.,True,Clinical Guidelines for Breast Cancer Control and Management,Health Guideline,Cancer,Ministry,2018,South Africa,English,,0.95,1.0,41.4771511554718,True,
Charting-course-nwt-cancer-strategy.pdf,True,0.95,"This is an official territorial government document produced by the Northwest Territories Department of Health and Social Services (hss.gov.nt.ca). It includes a ministerial message and a Chief Public Health Officer message and sets out territory-wide commitments for cancer prevention, screening, care and system-level changes, indicating an authoritative health source.",True,0.9,"The document is a territorially‑level cancer strategy/plan that defines goals, priorities and actions for cancer control across the Northwest Territories for 2015–2025. This aligns with the 'National Control Plan' category (strategic plan for controlling a specific disease at a jurisdictional level). It is not a clinical guideline, law, or simple education brochure.",True,Charting Our Course: Northwest Territories Cancer Strategy 2015-2025,Policy,Cancer,Ministry,2015,Canada,English,,0.895,1.0,32.94767475128174,True,
Mm6832a3-H.pdf,True,0.95,This is a Centers for Disease Control and Prevention (CDC) MMWR report presenting Advisory Committee on Immunization Practices (ACIP) recommendations—an authoritative U.S. government public health source. The document includes formal vaccine policy guidance approved by ACIP and the CDC Director.,True,0.95,This is an evidence-based guidance document (ACIP/CDC vaccination recommendations) developed using GRADE and Evidence-to-Recommendations frameworks and providing formal clinical/public health advisory statements on HPV vaccination — matching the GUIDELINE category.,True,Human Papillomavirus Vaccination for Adults: Updated Recommendations of the Advisory Committee on Immunization Practices,Health Guideline,Cancer,Agency,2019,United States,English,,0.97,1.0,26.851426362991333,True,
Not_all_NSTEMIS_are_created_equal_Tziakas_R1_IJC_RAL-JCK.pdf,False,0.95,"This is an academic clinical review article authored by university and hospital-affiliated cardiologists and published as a journal manuscript. It is not produced by a government agency, WHO/UN body, national public health institute, or professional society issuing official policy.",False,0.95,"The document is a research/review article discussing clinical evidence and proposing a triage algorithm. It does not constitute a policy, law, national health strategy, national control plan, action plan, or an official evidence-based clinical guideline.",False,,,,,,,,,,,7.274521350860596,True,
SPddf_2023.pdf,True,0.95,"This is an official publication of the National Department of Health (NDoH) — the national government health authority (Papua New Guinea). It includes official logos, formal structure and describes national monitoring and evaluation for the National Health Plan 2021–2030, so it is from an authoritative health source.",True,0.8,"The document is a Monitoring & Evaluation Framework / Indicator Compendium that supports implementation of the National Health Plan. It serves as an operational implementation tool (defines indicators, baselines, targets, data sources, responsible entities and reporting frequency) and therefore aligns best with the GHPL category 'ACTION PLAN' (implementation/operational documentation) rather than a law, clinical guideline, or the strategy text itself.",True,Indicator Compendium: Monitoring and Evaluation Framework for the National Health Plan 2021-2030,National Health Strategy,Non-Communicable Disease,Ministry,2021,Papua New Guinea,English,,0.9,1.0,40.49566435813904,True,
21_0027.pdf,True,0.95,Published in the CDC journal Preventing Chronic Disease and authored/affiliated with the Centers for Disease Control and Prevention (a US government public health agency); therefore it is from an authoritative health source.,False,0.95,"This is a peer-reviewed implementation evaluation / research article reporting on a 2-year pilot study of medical–dental integration. It does not constitute a policy, law, national strategy, national control plan, action plan, or formal clinical/public health guideline.",False,,,,,,,,,,,11.00132441520691,True,
Eeoicpaall.pdf,True,0.98,"This document is text of United States federal law (Title 42, Public Law 106-398 and subsequent amendments) establishing the Energy Employees Occupational Illness Compensation Program and related provisions. It is an official government legal instrument concerning occupational health compensation administered by federal agencies, and therefore originates from an authoritative governmental source.",True,0.99,"This is a LAW: a statutory legal instrument enacted by Congress (Public Law citations and U.S. Code sections) that creates binding rules, programs, funds, and administrative duties. It therefore fits the GHPL category “LAW.”",True,Energy Employees Occupational Illness Compensation Program Act of 2000,Law,Cancer,Parliament,2000,United States,English,,0.955,1.0,27.924853324890137,True,
Strategic-planning-for-tobacco-control---a-model-for-the-african-region---web.pdf,True,0.95,"This document is published by the World Health Organization Regional Office for Africa (WHO AFRO) and includes official WHO branding, foreword from a WHO official, and is intended to guide country-level implementation of the WHO Framework Convention on Tobacco Control. WHO is an authoritative public health agency.",True,0.9,"The document is a strategic planning model for tobacco control containing vision/mission, strategic objectives, implementation matrices with specific actions, timelines, responsibilities, indicators and budgets — i.e., a national/regional-level control plan for a specific health problem (tobacco). This matches the 'National Control Plan' category (could also function as an action/implementation plan template).",True,Strategic Planning for Tobacco Control: A Model for the African Region,National Control Plan,,Agency,2016,,English,,0.869,0.75,26.972248315811157,True,
Appendix1-LearningObjectives.pdf,False,0.95,"This is an academic program appendix describing PhD learning objectives and competencies for a Department of Nutrition. It reads as university/department curriculum material (training/education) rather than a government, WHO, national public health institute, or professional society policy document—no official authority, ministerial foreword, or regulatory language is present.",False,0.95,"The content is curriculum/educational objectives and does not match any GHPL category. It is not a policy, law, national health strategy, national control plan, action plan, or evidence-based guideline—there are no goals/implementation timelines, legal force, or formal clinical/public-health recommendations.",False,,,,,,,,,,,10.555196523666382,True,
463530_Cancer.pdf,False,0.95,"This is a commercial insurance brochure from Mutual of Omaha (product details, state-specific benefit descriptions and policy form numbers). It is a solicitation of insurance and not issued by a government health authority, WHO, national public health institute, or professional medical society.",False,0.95,"The document is a product/marketing brochure and benefit summary for supplemental cancer insurance. It does not define public policy, create legal/regulatory obligations, present a national health strategy or control plan, outline an implementation/action plan, nor provide evidence‑based clinical/public health guidelines.",False,,,,,,,,,,,19.828726530075073,True,
ENCLOSURE-2_Joint_Policy_Sample.pdf,False,0.9,"The document is an official State of Vermont memorandum template from the Office of the Adjutant General (a government/military office). While it is on government letterhead, it is not from a health authority (e.g., health ministry, public health institute, WHO) and contains administrative guidance rather than public health content.",False,0.9,"The content is an administrative policy memorandum template/guidance for joint policy memoranda. It is not a health POLICY, LAW, NATIONAL HEALTH STRATEGY, NATIONAL CONTROL PLAN, ACTION PLAN, or clinical/public health GUIDELINE as defined by the GHPL categories.",False,,,,,,,,,,,6.9641571044921875,True,
Nphs-2020-survey-report.pdf,True,0.95,"This is an official report produced by the Ministry of Health (Epidemiology & Disease Control Division) and Health Promotion Board, Republic of Singapore (includes MOH logo and ministerial foreword). It is therefore from an authoritative government health source.",False,0.9,"The document is a national population health survey report (data/statistical report presenting prevalence, screening and survey methodology). It does not set policy goals, legal rules, a national health strategy, control plan, action plan, or provide evidence-based clinical/public health guidelines — thus it does not fit any of the six GHPL categories.",False,,,,,,,,,,,8.473748445510864,True,
WW-core-strategies-508.pdf,True,0.95,"This document is published by the Centers for Disease Control and Prevention (CDC) — National Center for Chronic Disease Prevention and Health Promotion, Division for Heart Disease and Stroke Prevention (WISEWOMAN program). That is an official U.S. federal public health agency and therefore an authoritative health source.",False,0.9,"The content is an implementation/evaluation summary and program brief describing Years 1–2 activities, data, and performance measures for the WISEWOMAN program. It does not constitute a formal policy, law, national health strategy, national control plan, action plan with implementation timelines/responsibilities, or evidence-based clinical guideline; it is a program report/data brief.",False,,,,,,,,,,,7.667124509811401,True,
The-World-Bank-in-India-newsletter-vol-13-no-2.pdf,False,0.92,"This is a World Bank India newsletter (Vol.13 No.2, September 2014) produced by an international development bank. While it contains health-related articles (e.g., on medical overuse), it is not issued by a government health authority, WHO/UN health agency, national public health institute, or professional medical society that sets official health standards or policy. It is an informational/development publication, not an authoritative health policy source.",False,0.95,"The document is a newsletter/magazine with articles, commentary and listings of working papers. It does not constitute a formal POLICY, LAW, NATIONAL HEALTH STRATEGY, NATIONAL CONTROL PLAN, ACTION PLAN, or GUIDELINE. It lacks the official/legal/implementation characteristics required for any of the six GHPL categories.",False,,,,,,,,,,,17.261434078216553,True,
TLD memo to provinces on TLD transition _ stock    05052021.pdf,True,0.95,"Document is on official Department of Health (Republic of South Africa) letterhead, references the National Department of Health (NDoH) and is a directive from health authorities about antiretroviral management — consistent with an authoritative government health source.",False,0.9,"This is an operational memo/announcement requesting implementation of ARV switching recommendations (stock/supply and clinical switch advice). It does not constitute a formal POLICY, LAW, NATIONAL HEALTH STRATEGY, NATIONAL CONTROL PLAN, ACTION PLAN (no detailed timelines/responsibilities/resources), or a systematically developed GUIDELINE; therefore it does not fit the six GHPL categories.",False,,,,,,,,,,,11.549401760101318,True,
598590PROP0P101BLIC10Chiller0Energy.pdf,False,0.9,"The page is a procurement table (Table A8.1) showing package descriptions, estimated costs, QCBS/RFP timelines and references to Bank/World Bank prior review. It lacks ministry/WHO/health authority letterhead, ministerial approval, or health policy language. It appears to be a project procurement/financial document, not an authoritative health policy source.",False,0.9,"This is a procurement/contract schedule/financial table, not a policy, law, national health strategy, disease control plan, implementation action plan, or clinical/public‑health guideline. It contains procurement timelines and costs (RFP, TOR, QCBS) rather than policy goals, legal provisions, national strategy elements, actions with responsibilities, or evidence‑based clinical guidance.",False,,,,,,,,,,,10.193204402923584,True,
COVID-19_practise-healthcare-safely_how-to-hand-rub_Landscape_2020-07-15.pdf,True,0.95,"The document bears the Republic of South Africa Department of Health logo and cites the NDoH 'Practical manual for implementation of the National Infection Prevention and Control Strategic Framework', and is adapted from WHO/ICSSA—indicating it originates from official national health authorities and recognized international bodies.",False,0.9,"This is an instructional/educational poster showing the hand-rub technique (public-facing training material). It is not a formal policy, law, national strategy, national control plan, action plan, or an evidence-based guideline document as defined by the GHPL categories; it functions as training/public information rather than an official guideline or strategic/legally binding document.",False,,,,,,,,,,,14.631355047225952,True,
