filename,question_1a_health_policy,question_1a_confidence,question_1a_explanation,question_1b_ghpl_categories,question_1b_confidence,question_1b_explanation,metadata_extracted,title,doc_type,health_topic,creator,year,country,language,governance_level,overall_confidence,metadata_completeness,processing_time_seconds,processed,error_message
Changes-to-your-antibiotic-cover.pdf,True,0.8,This document is published by the National Heart Foundation of New Zealand (a national health charity) and provides health advice about infective endocarditis; it references clinical guidance and is an authoritative patient-facing communication from a reputable national heart organisation (NGO).,False,0.95,"The leaflet is a patient information/education brochure summarising who needs antibiotic cover and oral-health advice. It is not a formal policy, law, national strategy/control plan, action plan, or a systematically developed clinical/public‑health guideline document — therefore it does not match the six GHPL categories.",False,,,,,,,,,,,13.591897249221802,True,
Cancer_Care_Classic_NY78375R1.pdf,False,0.95,"This document is a commercial insurance brochure/disclosure and policy wording from American Family Life Assurance Company of New York (Aflac). It is product information for a specified-disease/cancer insurance policy rather than a government, WHO, or official public health authority publication.",False,0.95,"The content is an insurance product brochure and policy/rider disclosure (benefit schedules, limits, waiting periods, underwriting info). It is not a policy, law, national health strategy, national control plan, action plan, or evidence-based clinical/public-health guideline as defined by the GHPL categories.",False,,,,,,,,,,,10.197223901748657,True,
Mn2035plan.pdf,True,0.95,"This is an official state health document from the Minnesota Department of Health (title, MDH contact emails and health.state.mn.us URL appear in the text), so it originates from an authoritative government public health source.",True,0.93,"The document is titled and framed as an ""Action Plan"" (""Minnesota’s Action Plan to Address Cardiovascular Disease, Stroke, and Diabetes 2035"") and contains outcomes, strategies, and implementation guidance for 2035, fitting the GHPL definition of an Action Plan.",True,"value='Minnesota’s Action Plan to Address Cardiovascular Disease, Stroke, and Diabetes 2035' confidence=1.0 evidence='Cover/title page text exactly: ""MINNESOTA’S ACTION PLAN TO ADDRESS CARDIOVASCULAR DISEASE, STROKE, AND DIABETES 2035"" (converted to title case as requested).' source_page=1 alternatives=['Minnesota Action Plan to Address Cardiovascular Disease, Stroke, and Diabetes 2035', 'MN 2035 Plan']","value=<DocType.ACTION_PLAN: 'Action Plan'> confidence=1.0 evidence='Title on cover: ""MINNESOTA’S ACTION PLAN TO ADDRESS CARDIOVASCULAR DISEASE, STROKE, AND DIABETES 2035""' source_page=1 alternatives=['Policy', 'National Health Strategy']","value=<HealthTopic.CARDIOVASCULAR_HEALTH: 'Cardiovascular Health'> confidence=0.9 evidence='Title and repeated references: ""...TO ADDRESS CARDIOVASCULAR DISEASE, STROKE, AND DIABETES 2035"" and sections describing heart disease and stroke impacts (pages 1, 7–8).' source_page=1 alternatives=['Non-Communicable Disease']","value=<Creator.AGENCY: 'Agency'> confidence=0.9 evidence='Document refers to and provides contact information for the Minnesota Department of Health (e.g., ""contact the Minnesota Department of Health: Cardiovascular Health Unit: health.heart@state.mn.us""), indicating a government health agency produced the plan.' source_page=39 alternatives=['Ministry', 'Association']","value=2023 confidence=0.5 evidence='No explicit single publication year on the cover; citations and updates in the document reference 2023 (e.g., citations list items showing ""Updated February 2, 2023"" and other 2023 review dates), suggesting the plan was compiled/updated in 2023.' source_page=40 alternatives=['2021', '2022', '2035']","value='United States' confidence=0.9 evidence='Document repeatedly references Minnesota (a U.S. state) and the Minnesota Department of Health, implying the country is the United States.' source_page=1 alternatives=['United States of America', 'USA']",value='English' confidence=0.9 evidence='All document text and headings are in English (examples on cover and introduction pages).' source_page=1 alternatives=['en'],,0.88,1.0,31.579726696014404,True,
5th-march-2024-cancer-patient-advisory-committee-minutes.pdf,True,0.95,This document is meeting minutes of the Cancer Patient Advisory Committee involving the Department of Health (DoH) and the National Cancer Control Programme (NCCP) — official government health bodies (Cancer Policy Unit named). It is therefore from authoritative health sources.,False,0.9,"The content is minutes/meeting notes (committee report) describing discussions and updates. It is not a formal policy, law, national strategy, national control plan, action plan, or an evidence-based guideline; it records discussion and decisions but does not itself establish policy, legal requirements, or an implementation plan with timelines.",False,,,,,,,,,,,13.757075548171997,True,
First-for-Women-South-Africa-The-Case-for-Insuring-Women-for-a-Better-Tomorrow.pdf,False,0.95,"This is an IFC case study / business report about 1st for Women insurance (a commercial insurer) and its women-focused products and foundation. Although IFC (a World Bank Group member) produced the document, it is not an authoritative health source such as a government health ministry, WHO/UN health agency, national public health institute, or professional medical society that sets health policy or standards.",False,0.95,"The document is a commercial case study / program report describing an insurer's products, marketing, and social-impact activities. It does not present a formal policy, legal instrument, national health strategy, disease control plan, implementation action plan, or evidence-based clinical/public health guideline.",False,,,,,,,,,,,12.34390664100647,True,
Circular_Accessing revised Paediatric Hospital Level STGs - July 2022.pdf,True,0.95,"The document bears the official Republic of South Africa Department of Health letterhead, national emblem, Pretoria address, reference number and is signed by the Director: Affordable Medicines — indicating it is an authoritative government health communication.",False,0.9,"This is a notice/announcement about availability of updated Paediatric Hospital Level Standard Treatment Guidelines (STGs) and Essential Medicines List (EML). It is not the guideline, policy, law, national strategy, control plan or action plan itself but an informational bulletin linking to those resources, so it does not meet any of the six GHPL document categories.",False,,,,,,,,,,,7.185742139816284,True,
24_0270.pdf,True,0.98,"Published in the CDC journal Preventing Chronic Disease and authored by CDC Division of Diabetes Translation staff; originates from a national public health institute (CDC), an authoritative government health source.",False,0.95,"This is a peer‑reviewed original research article reporting survey analyses of CVD prevalence among Medicare beneficiaries with diabetes. It does not present a policy, law, national strategy/control plan, action plan, or formal clinical/public‑health guideline.",False,,,,,,,,,,,11.675435781478882,True,
Cb_august2017.pdf,True,0.95,"This document is from the Centers for Disease Control and Prevention (Division for Heart Disease and Stroke Prevention) — a U.S. federal public health agency. The content is an official CDC 'Coffee Break' presentation/script describing methods and results of a policy evidence assessment and state law analysis for public access defibrillation, so it originates from an authoritative health source.",False,0.9,"The document is a webinar/presentation transcript and slide deck summarizing an evidence assessment and legal surveillance activity. It is not itself a formal policy, law, national strategy, national control plan, action plan, or an evidence-based clinical/public health guideline. It reads as training/assessment material and meeting/presentation content rather than one of the six GHPL document types.",False,,,,,,,,,,,12.989532947540283,True,
Marks-tip-print-ad-7x10.pdf,True,0.98,"This is a public health advertisement produced by the U.S. Centers for Disease Control and Prevention (CDC) / U.S. Department of Health and Human Services (CDC logo and CDC.gov/tips/#CDCTips are visible), which is an authoritative government health agency.",False,0.95,"The document is an educational/public awareness poster about smoking cessation and colorectal cancer screening. It is a patient/public information/advertising material, not a policy, law, national strategy, national control plan, action plan, or an evidence-based clinical/public health guideline.",False,,,,,,,,,,,13.693481206893921,True,
StrokeHighlights_EN.pdf,True,0.95,"This is an official product of the Government of Canada – produced by the Public Health Agency of Canada (page shows PHAC logo and Canada wordmark, catalog/ISBN information). It is an authoritative government public health source summarizing surveillance data on stroke.",False,0.9,"The document is a factual highlights/summary report (surveillance/statistics and public information) about stroke (Tracking Heart Disease and Stroke in Canada). It does not set policy goals, legal rules, a national strategy/control plan, an implementation action plan, or provide formal evidence-based clinical/public‑health guidelines, so it does not fit any of the six GHPL categories.",False,,,,,,,,,,,9.72151780128479,True,
61b898541f78d051f649e3d2.pdf,True,0.95,The document is published by the Organización Panamericana de la Salud (OPS) / World Health Organization regional office in collaboration with St. Jude — an authoritative public health agency (WHO regional office). It is therefore from an authoritative health source.,False,0.93,"This is an educational module/brochure for caregivers about pediatric palliative care (patient education material). It does not present a formal policy, law, national strategy, national control plan, action plan, or an evidence-based clinical/public health guideline as defined by the GHPL categories.",False,,,,,,,,,,,10.252936124801636,True,
2023_Vertical_Transmission_Prevention_Guideline_23102023_signed_WEB_(5).pdf,True,0.98,"This is an official document from the South African National Department of Health (title page shows the Department of Health, government logos, Director-General foreword, version/date August 2023 v2). It provides national-level clinical and public-health recommendations (ART regimens, algorithms, dosing tables) and is presented as an authoritative guideline for clinicians.",True,0.98,"The document is a formal, evidence-based guidance product intended to direct clinical and public-health practice (e.g., ART regimens, viral load algorithms, TPT dosing, syphilis screening). It matches the GHPL definition of a GUIDELINE.",True,"value='Guideline for the Prevention of Vertical Transmission of Communicable Infections' confidence=1.0 evidence=""Cover and internal pages: 'Guideline for Vertical Transmission Prevention of Communicable Infections' and 'Guideline for the Prevention of Vertical Transmission of Communicable Infections 2023'."" source_page=1 alternatives=['Guideline for Vertical Transmission Prevention of Communicable Infections', 'Guideline for Vertical Transmission Prevention of Communicable Infections (HIV, Hepatitis, Listeriosis, Malaria, Syphilis and TB)']","value=<DocType.HEALTH_GUIDELINE: 'Health Guideline'> confidence=1.0 evidence=""Cover and internal headers: 'Guideline for Vertical Transmission Prevention of Communicable Infections' and repeated 'Guideline for the Prevention of Vertical Transmission of Communicable Infections 2023'."" source_page=1 alternatives=['Policy', 'Action Plan']","value=None confidence=0.0 evidence='Document focuses on communicable/infectious diseases (HIV, Hepatitis, Syphilis, TB, Malaria, Listeriosis) which do not match the restricted enum options (Cancer, Cardiovascular Health, Non-Communicable Disease).' source_page=1 alternatives=['Non-Communicable Disease', 'Cancer', 'Cardiovascular Health']","value=<Creator.MINISTRY: 'Ministry'> confidence=0.9 evidence=""Document is authored/published by the 'South African National Department of Health' (cover page and header/footer)."" source_page=1 alternatives=['Agency']","value=2023 confidence=1.0 evidence=""Multiple explicit mentions: '2023' on the cover and 'August 2023 v2' on the cover/foreword."" source_page=1 alternatives=['2023 (v2)']","value='South Africa' confidence=1.0 evidence=""Cover and footer: 'South African National Department of Health' and 'REPUBLIC OF SOUTH AFRICA'."" source_page=1 alternatives=['Republic of South Africa']","value='English' confidence=1.0 evidence='All document text is in English (title, foreword, body text).' source_page=1 alternatives=['English (South Africa)']",,0.936,0.875,25.779869556427002,True,
Db141.pdf,True,0.98,"This is an official CDC/National Center for Health Statistics (NCHS) data brief (NCHS Data Brief No. 141, January 2014) published by the U.S. Department of Health and Human Services — an authoritative government public health source.",False,0.95,"The document is a statistical data brief presenting survey results on youth physical activity. It does not constitute a policy, law, national strategy, national control plan, action plan, or formal guideline; it is a research/statistical report and therefore does not fit any of the six GHPL categories.",False,,,,,,,,,,,19.345404386520386,True,
Cdc_136468_DS1.pdf,True,0.95,"This document is authored and published by the Centers for Disease Control and Prevention (CDC) in collaboration with HHS and NIH (U.S. government public health agencies). It is an official national public health planning document addressing prevention of heart disease and stroke and references CDC programs and HHS initiatives, so it is from an authoritative health source.",True,0.95,"The document is explicitly titled and framed as a ""Public Health Action Plan to Prevent Heart Disease and Stroke."" It contains strategic goals, 22 recommendations with supporting action steps, implementation discussion, timelines/long-term planning, and roles for public health agencies and partners — matching the GHPL definition of an ACTION PLAN rather than a law, guideline, or mere data report.",True,"value='Public Health Action Plan to Prevent Heart Disease and Stroke' confidence=0.9 evidence='Title text appears repeatedly at the top of pages and within the Executive Summary: ""Public Health Action Plan to Prevent Heart Disease and Stroke"" and ""A Public Health Action Plan to Prevent Heart Disease and Stroke.""' source_page=2 alternatives=['A Public Health Action Plan to Prevent Heart Disease and Stroke', 'Public Health Action Plan']","value=<DocType.ACTION_PLAN: 'Action Plan'> confidence=1.0 evidence='Multiple explicit references: ""A Public Health Action Plan to Prevent Heart Disease and Stroke""; header/footer text includes ""Public Health Action Plan to Prevent Heart Disease and Stroke.""' source_page=1 alternatives=['National Health Strategy', 'Policy']","value=<HealthTopic.CARDIOVASCULAR_HEALTH: 'Cardiovascular Health'> confidence=1.0 evidence='Document repeatedly addresses heart disease and stroke (e.g., ""prevent heart disease and stroke"", references to hypertension, atherosclerosis, myocardial infarction, stroke).' source_page=1 alternatives=['Non-Communicable Disease', 'Cancer']","value=<Creator.AGENCY: 'Agency'> confidence=1.0 evidence='The plan was convened and led by the Centers for Disease Control and Prevention (CDC) and references the U.S. Department of Health and Human Services (HHS) and NIH as partners: ""...through a process convened by CDC and its parent agency, the U.S. Department of Health and Human Services (HHS).""' source_page=1 alternatives=['Association', 'Foundation']","value=2003 confidence=0.5 evidence='Contextual clues and references: reference list includes ""Heart and Stroke Statistics—2003 Update"" and text references projected 2003 health care costs (e.g., ""In 2003, health care costs alone are projected to be $209.3 billion.""). No explicit single-line publication date found in provided pages.' source_page=12 alternatives=[]","value='United States' confidence=1.0 evidence='Numerous references to the U.S., U.S. agencies, and U.S. programs (e.g., ""Centers for Disease Control and Prevention"", ""Healthy People 2010"", references to state public health agencies, and explicit mentions of the United States).' source_page=3 alternatives=['United States of America', 'USA']","value='English' confidence=1.0 evidence='Document text is in English throughout (e.g., Executive Summary, Overview, Recommendations).' source_page=1 alternatives=['en']",,0.9,1.0,32.03673219680786,True,
5efc5fff8979282bcf61e074.pdf,True,0.95,"This document is published by the Pan American Health Organization (PAHO) and carries PAHO/WHO logos and an official reference number, indicating it is from a UN regional health authority (an authoritative health source).",True,0.8,"The content is an official PAHO guidance/considerations document for health providers on managing hypertension and cardiovascular disease during COVID-19. It functions as a public health/clinical guidance (guideline-type document) rather than a law, policy, or action plan.",True,"value='Managing People with Hypertension and Cardiovascular Disease During COVID-19: Considerations for Health Providers' confidence=1.0 evidence='Main header on page 1: ""MANAGING PEOPLE WITH HYPERTENSION AND CARDIOVASCULAR DISEASE DURING COVID-19"" and subtitle ""CONSIDERATIONS FOR HEALTH PROVIDERS"".' source_page=1 alternatives=['Managing People with Hypertension and Cardiovascular Disease During COVID-19', 'Considerations for Health Providers']",value=<DocType.HEALTH_GUIDELINE: 'Health Guideline'> confidence=0.9 evidence='Document is a guidance for clinicians: title and content present recommendations for managing people with hypertension and cardiovascular disease during COVID-19; produced by PAHO (organization guidance).' source_page=1 alternatives=['Policy'],"value=<HealthTopic.CARDIOVASCULAR_HEALTH: 'Cardiovascular Health'> confidence=1.0 evidence='Title: ""MANAGING PEOPLE WITH HYPERTENSION AND CARDIOVASCULAR DISEASE DURING COVID-19"" (document focuses on hypertension and cardiovascular disease).' source_page=1 alternatives=['Non-Communicable Disease']","value=<Creator.AGENCY: 'Agency'> confidence=1.0 evidence='Footer and copyright: ""© Pan American Health Organization, 2020."" and PAHO logo present (Pan American Health Organization is an international health agency).' source_page=7 alternatives=['Association', 'Foundation']","value=2020 confidence=1.0 evidence='Footer: ""© Pan American Health Organization, 2020."" and references mention Accessed May 15, 2020.' source_page=7 alternatives=['2020']",value=None confidence=0.0 evidence='No single country is specified; document produced by PAHO (covers multiple countries).' source_page=None alternatives=None,"value='English' confidence=0.9 evidence='Full document text (all pages) is written in English (e.g., introduction, recommendations, references).' source_page=1 alternatives=['Spanish']",,0.936,0.875,26.459816932678223,True,
WHO_AFRO_COVID-19_vaccine_deployment_SIMEX_Table_top_exercise_Participants_Guide.pdf,True,0.95,Document bears World Health Organization logo and 'Health Emergencies programme' branding and is a WHO-style participants' guide for a COVID-19 National Deployment Vaccination Plan (NDVP) tabletop simulation exercise — indicating it is from an authoritative global health body.,False,0.9,"This is a participants' guide for a simulation/tabletop exercise (training/facilitation material) to test/update a NDVP. It is not a formal policy, law, national strategy, national control plan, action plan with timelines/responsibilities, nor an evidence-based clinical/public health guideline, so it does not fit the 6 GHPL categories.",False,,,,,,,,,,,8.272675514221191,True,
ZAF_D1aic_Final_breast_cancer_guidelines.pdf,True,0.98,"This document is published by the National Department of Health, Republic of South Africa (official logo and letterhead present) and includes a ministerial foreword (Dr Aaron Motsoaledi). It is an official government health publication (April 2018).",True,0.98,The title and content identify it as 'Clinical Guidelines for Breast Cancer Control and Management' — an evidence-based advisory document aimed at guiding clinical and public-health practice. This matches the GHPL 'GUIDELINE' category.,True,"value='Clinical Guidelines for Breast Cancer Control and Management' confidence=0.9 evidence='Cover title in all caps: ""CLINICAL GUIDELINES FOR BREAST CANCER CONTROL AND MANAGEMENT"" (converted to title case).' source_page=1 alternatives=['Breast Cancer Clinical Guidelines', 'Clinical Guidelines: Breast Cancer Control and Management']","value=<DocType.HEALTH_GUIDELINE: 'Health Guideline'> confidence=0.9 evidence='Document title and header: ""CLINICAL GUIDELINES FOR BREAST CANCER CONTROL AND MANAGEMENT"" and content referencing \'The Breast Cancer Clinical Guidelines\'.' source_page=1 alternatives=['Policy', 'National Control Plan']","value=<HealthTopic.CANCER: 'Cancer'> confidence=0.9 evidence='Title and repeated content focus on breast cancer (e.g., ""Clinical Guidelines for Breast Cancer Control and Management"", Foreword referencing breast cancer incidence and control).' source_page=1 alternatives=['Non-Communicable Disease']","value=<Creator.MINISTRY: 'Ministry'> confidence=1.0 evidence='Document explicitly published by the National Department of Health / Department: Health, REPUBLIC OF SOUTH AFRICA; published by the Department of Health, Private Bag X828, Pretoria.' source_page=2 alternatives=['Agency']","value=2018 confidence=1.0 evidence='Publication date printed: ""April 2018"".' source_page=2 alternatives=[]","value='South Africa' confidence=1.0 evidence=""Multiple references: 'REPUBLIC OF SOUTH AFRICA', contact address in Pretoria, and 'Published by the Department of Health, ... Pretoria, South Africa'."" source_page=1 alternatives=['Republic of South Africa']","value='English' confidence=1.0 evidence='Document text is entirely in English (e.g., Foreword, Table of Contents, definitions).' source_page=1 alternatives=[]",,0.95,1.0,41.4771511554718,True,
Charting-course-nwt-cancer-strategy.pdf,True,0.95,"This is an official territorial government document produced by the Northwest Territories Department of Health and Social Services (hss.gov.nt.ca). It includes a ministerial message and a Chief Public Health Officer message and sets out territory-wide commitments for cancer prevention, screening, care and system-level changes, indicating an authoritative health source.",True,0.9,"The document is a territorially‑level cancer strategy/plan that defines goals, priorities and actions for cancer control across the Northwest Territories for 2015–2025. This aligns with the 'National Control Plan' category (strategic plan for controlling a specific disease at a jurisdictional level). It is not a clinical guideline, law, or simple education brochure.",True,"value='Charting Our Course: Northwest Territories Cancer Strategy 2015-2025' confidence=0.9 evidence='Prominent cover title: ""Charting Our Course: Northwest Territories Cancer Strategy 2015-2025""' source_page=1 alternatives=['Northwest Territories Cancer Strategy 2015-2025', 'Charting Our Course: NWT Cancer Strategy 2015-2025']","value=<DocType.POLICY: 'Policy'> confidence=0.6 evidence='Document title and content identify this as a territorial \'Cancer Strategy\' (a policy/strategic planning document). Example: ""Charting Our Course: Northwest Territories Cancer Strategy 2015-2025"" and text: ""the first cancer strategy in our territory""' source_page=1 alternatives=['National Health Strategy', 'Action Plan', 'Health Guideline']","value=<HealthTopic.CANCER: 'Cancer'> confidence=1.0 evidence='Title: ""Charting Our Course: Northwest Territories Cancer Strategy 2015-2025""; multiple references throughout to cancer, screening, oncology, etc.' source_page=1 alternatives=['Non-Communicable Disease', 'Cardiovascular Health']","value=<Creator.MINISTRY: 'Ministry'> confidence=1.0 evidence='The document is produced by the Department of Health and Social Services (a territorial ministry). Example text: ""The Department of Health and Social Services would like to thank..."" and messages from the Minister of Health and Social Services.' source_page=3 alternatives=['Agency', 'Association']","value=2015 confidence=1.0 evidence='Cover and footer show publication date: ""October 2015 | www.hss.gov.nt.ca""' source_page=1 alternatives=['2015-2025 (strategy period)']","value='Canada' confidence=0.8 evidence='Produced by the Northwest Territories Department of Health and Social Services (NWT is a territory of Canada). URL and footer show hss.gov.nt.ca indicating Northwest Territories, Canada.' source_page=1 alternatives=['Northwest Territories']","value='English' confidence=1.0 evidence='Primary content and headings are in English (e.g., ""Message from the Minister of Health and Social Services"", full English text throughout).' source_page=6 alternatives=['English/French bilingual']",,0.895,1.0,32.94767475128174,True,
Mm6832a3-H.pdf,True,0.95,This is a Centers for Disease Control and Prevention (CDC) MMWR report presenting Advisory Committee on Immunization Practices (ACIP) recommendations—an authoritative U.S. government public health source. The document includes formal vaccine policy guidance approved by ACIP and the CDC Director.,True,0.95,This is an evidence-based guidance document (ACIP/CDC vaccination recommendations) developed using GRADE and Evidence-to-Recommendations frameworks and providing formal clinical/public health advisory statements on HPV vaccination — matching the GUIDELINE category.,True,"value='Human Papillomavirus Vaccination for Adults: Updated Recommendations of the Advisory Committee on Immunization Practices' confidence=1.0 evidence='Document title at top of page: ""Human Papillomavirus Vaccination for Adults: Updated Recommendations of the Advisory Committee on Immunization Practices"".' source_page=1 alternatives=['Updated Recommendations of the Advisory Committee on Immunization Practices for HPV Vaccination in Adults', 'HPV Vaccination for Adults (ACIP Updated Recommendations)']","value=<DocType.HEALTH_GUIDELINE: 'Health Guideline'> confidence=0.9 evidence='Title and content are ACIP updated recommendations published in MMWR (guidance/recommendation document): ""Human Papillomavirus Vaccination for Adults: Updated Recommendations of the Advisory Committee on Immunization Practices"" and recommendation language throughout (e.g., ""ACIP recommended catch-up HPV vaccination"").' source_page=1 alternatives=['Policy', 'Action Plan']","value=<HealthTopic.CANCER: 'Cancer'> confidence=0.9 evidence='Document frames HPV vaccination to prevent HPV-associated diseases including cancers and lists specific cancers: ""Persistent infections with high-risk (oncogenic) HPV types can lead to development of cervical, anal, penile, vaginal, vulvar, and oropharyngeal cancers"" and ""Approximately 33,700 cancers are caused by HPV in the United States each year"".' source_page=1 alternatives=['Non-Communicable Disease', 'Cardiovascular Health']","value=<Creator.AGENCY: 'Agency'> confidence=1.0 evidence='Header names the publisher: ""US Department of Health and Human Services/Centers for Disease Control and Prevention"" and authors are CDC staff.' source_page=1 alternatives=['Ministry', 'Association']","value=2019 confidence=1.0 evidence='Publication date in header: ""August 16, 2019"" (MMWR / August 16, 2019 / Vol. 68 / No. 32).' source_page=1 alternatives=['2019 (publication year)']","value='United States' confidence=1.0 evidence='Header lists U.S. federal agencies and U.S.-specific data and recommendations: ""US Department of Health and Human Services/Centers for Disease Control and Prevention""; references to U.S. statistics and programs.' source_page=1 alternatives=['USA']","value='English' confidence=0.9 evidence='Document text and headings are in English (e.g., ""Human Papillomavirus Vaccination for Adults: Updated Recommendations..."").' source_page=1 alternatives=['en']",,0.97,1.0,26.851426362991333,True,
Not_all_NSTEMIS_are_created_equal_Tziakas_R1_IJC_RAL-JCK.pdf,False,0.95,"This is an academic clinical review article authored by university and hospital-affiliated cardiologists and published as a journal manuscript. It is not produced by a government agency, WHO/UN body, national public health institute, or professional society issuing official policy.",False,0.95,"The document is a research/review article discussing clinical evidence and proposing a triage algorithm. It does not constitute a policy, law, national health strategy, national control plan, action plan, or an official evidence-based clinical guideline.",False,,,,,,,,,,,7.274521350860596,True,
SPddf_2023.pdf,True,0.95,"This is an official publication of the National Department of Health (NDoH) — the national government health authority (Papua New Guinea). It includes official logos, formal structure and describes national monitoring and evaluation for the National Health Plan 2021–2030, so it is from an authoritative health source.",True,0.8,"The document is a Monitoring & Evaluation Framework / Indicator Compendium that supports implementation of the National Health Plan. It serves as an operational implementation tool (defines indicators, baselines, targets, data sources, responsible entities and reporting frequency) and therefore aligns best with the GHPL category 'ACTION PLAN' (implementation/operational documentation) rather than a law, clinical guideline, or the strategy text itself.",True,"value='Indicator Compendium: Monitoring and Evaluation Framework for the National Health Plan 2021-2030' confidence=0.9 evidence=""Large cover/title text: 'INDICATOR COMPENDIUM' and 'MONITORING AND EVALUATION FRAMEWORK FOR THE NATIONAL HEALTH PLAN 2021-2030'."" source_page=1 alternatives=['Monitoring and Evaluation Framework for the National Health Plan 2021-2030', 'Indicator Compendium for the National Health Plan 2021-2030']","value=<DocType.NATIONAL_HEALTH_STRATEGY: 'National Health Strategy'> confidence=0.8 evidence=""Prominent heading: 'MONITORING AND EVALUATION FRAMEWORK FOR THE NATIONAL HEALTH PLAN 2021-2030' and 'INDICATOR COMPENDIUM' — this is a compendium supporting the National Health Plan (a national health strategy/plan)."" source_page=1 alternatives=['Policy', 'Action Plan']","value=<HealthTopic.NON_COMMUNICABLE_DISEASE: 'Non-Communicable Disease'> confidence=0.7 evidence=""Table of contents and indicator listings include cancer-related indicators (e.g., 'Cancer incidence rate by type of cancer') and cardiovascular/NCD indicators (e.g., 'Age-standardized prevalence of raised blood pressure', 'Age-standardized prevalence of raised blood glucose')."" source_page=6 alternatives=['Cancer', 'Cardiovascular Health']","value=<Creator.MINISTRY: 'Ministry'> confidence=1.0 evidence=""Cover/heading: 'NATIONAL DEPARTMENT OF HEALTH' (the document is produced by the National Department of Health)."" source_page=1 alternatives=['Agency']","value=2021 confidence=0.9 evidence=""Document repeatedly references the plan period '2021-2030' (e.g., 'National Health Plan 2021-2030')."" source_page=1 alternatives=[""', 2023 (filename suggests possible 2023 publication year)""]","value='Papua New Guinea' confidence=1.0 evidence=""Coat of arms and label 'PAPUA NEW GUINEA' visible on the cover; produced by the National Department of Health of Papua New Guinea."" source_page=1 alternatives=['PNG']","value='English' confidence=1.0 evidence=""All document text and headings are in English (e.g., 'Indicator Compendium', 'Table of contents', indicator descriptions)."" source_page=1 alternatives=[]",,0.9,1.0,40.49566435813904,True,
21_0027.pdf,True,0.95,Published in the CDC journal Preventing Chronic Disease and authored/affiliated with the Centers for Disease Control and Prevention (a US government public health agency); therefore it is from an authoritative health source.,False,0.95,"This is a peer-reviewed implementation evaluation / research article reporting on a 2-year pilot study of medical–dental integration. It does not constitute a policy, law, national strategy, national control plan, action plan, or formal clinical/public health guideline.",False,,,,,,,,,,,11.00132441520691,True,
Eeoicpaall.pdf,True,0.98,"This document is text of United States federal law (Title 42, Public Law 106-398 and subsequent amendments) establishing the Energy Employees Occupational Illness Compensation Program and related provisions. It is an official government legal instrument concerning occupational health compensation administered by federal agencies, and therefore originates from an authoritative governmental source.",True,0.99,"This is a LAW: a statutory legal instrument enacted by Congress (Public Law citations and U.S. Code sections) that creates binding rules, programs, funds, and administrative duties. It therefore fits the GHPL category “LAW.”",True,"value='Energy Employees Occupational Illness Compensation Program Act of 2000' confidence=1.0 evidence='Short Title provision: \'This title may be cited as the ""Energy Employees Occupational Illness Compensation Program Act of 2000"".\' (Pub. L. 106-398, Title XXXVI, § 3601).' source_page=2 alternatives=['Energy Employees Occupational Illness Compensation Program', 'Energy Employees Occupational Illness Compensation Program Act']","value=<DocType.LAW: 'Law'> confidence=1.0 evidence=""Short Title: “This title may be cited as the 'Energy Employees Occupational Illness Compensation Program Act of 2000'.” (Pub. L. 106-398, Title XXXVI, § 3601) and header shows Title 42 U.S.C.; enacted by Congress."" source_page=2 alternatives=['Policy', 'Action Plan', 'Health Guideline']","value=<HealthTopic.CANCER: 'Cancer'> confidence=0.9 evidence=""Multiple sections reference cancer, e.g., 'covered employee with cancer', definitions of 'specified cancer', and numerous provisions addressing radiation-induced cancers and compensation for cancer (see § 7384l(9), § 7384n(b))."" source_page=7 alternatives=['Non-Communicable Disease', 'Cardiovascular Health']","value=<Creator.PARLIAMENT: 'Parliament'> confidence=0.9 evidence=""Text repeatedly references 'The Congress finds...' and Pub. L. citations (Pub. L. 106-398), indicating this is U.S. federal legislation enacted by the legislative body."" source_page=1 alternatives=['Agency', 'Ministry']","value=2000 confidence=0.9 evidence=""Short Title names it the '...Act of 2000' (Pub. L. 106-398, Title XXXVI, § 3601)."" source_page=2 alternatives=['2004', '2005', '2006']","value='United States' confidence=1.0 evidence=""References throughout to 'The Congress', 'Department of Energy', 'United States' statutory citations (Title 42 U.S.C.), and Pub. L. numbers showing U.S. federal law."" source_page=1 alternatives=['United States of America']","value='English' confidence=1.0 evidence=""Document text is in English (e.g., 'The Congress finds', 'Short Title', statutory sections and provisions are written in English)."" source_page=1 alternatives=['English (US)']",,0.955,1.0,27.924853324890137,True,
